geo_level,geo_name,year,state_name,pct_black_alone,pct_owner_occupied_black_alone,rpl_themes,quartiles_rpl_themes
county,"Worth County, Missouri",2023,Missouri,0.1,0.0,0.224000000,Bottom 25% of geographies
county,"Champaign County, Ohio",2023,Ohio,1.7,0.5,0.112000000,Bottom 25% of geographies
county,"Johnson County, Indiana",2023,Indiana,3.1,1.2,0.112000000,Bottom 25% of geographies
county,"Florence County, Wisconsin",2023,Wisconsin,0.4,0.3,0.112000000,Bottom 25% of geographies
county,"Union County, North Carolina",2023,North Carolina,11.2,9.4,0.201000000,Bottom 25% of geographies
county,"Pulaski County, Virginia",2023,Virginia,4.6,3.1,0.201000000,Bottom 25% of geographies
county,"Yankton County, South Dakota",2023,South Dakota,1.5,1.0,0.201000000,Bottom 25% of geographies
county,"Red Lake County, Minnesota",2023,Minnesota,0.6,0.0,0.089000000,Bottom 25% of geographies
county,"Marshall County, Illinois",2023,Illinois,0.4,0.0,0.089000000,Bottom 25% of geographies
county,"Nelson County, Kentucky",2023,Kentucky,5.3,2.9,0.089000000,Bottom 25% of geographies
county,"Hancock County, Illinois",2023,Illinois,0.8,0.0,0.089000000,Bottom 25% of geographies
county,"Cole County, Missouri",2023,Missouri,11.2,4.4,0.205000000,Bottom 25% of geographies
county,"Huron County, Michigan",2023,Michigan,0.4,0.0,0.205000000,Bottom 25% of geographies
county,"Teton County, Idaho",2023,Idaho,0.0,0.0,0.205000000,Bottom 25% of geographies
county,"Adams County, North Dakota",2023,North Dakota,0.7,0.0,0.205000000,Bottom 25% of geographies
county,"Iron County, Wisconsin",2023,Wisconsin,0.0,0.0,0.093000000,Bottom 25% of geographies
county,"Floyd County, Virginia",2023,Virginia,2.8,1.3,0.093000000,Bottom 25% of geographies
county,"Ray County, Missouri",2023,Missouri,1.2,0.3,0.093000000,Bottom 25% of geographies
county,"Flathead County, Montana",2023,Montana,0.3,0.1,0.209000000,Bottom 25% of geographies
county,"Crow Wing County, Minnesota",2023,Minnesota,0.6,0.2,0.209000000,Bottom 25% of geographies
county,"Boulder County, Colorado",2023,Colorado,0.8,0.3,0.209000000,Bottom 25% of geographies
county,"Bland County, Virginia",2023,Virginia,5.0,0.6,0.097000000,Bottom 25% of geographies
county,"Gilpin County, Colorado",2023,Colorado,1.1,0.0,0.097000000,Bottom 25% of geographies
county,"Bayfield County, Wisconsin",2023,Wisconsin,0.8,0.0,0.097000000,Bottom 25% of geographies
county,"Franklin County, Iowa",2023,Iowa,0.6,0.0,0.213000000,Bottom 25% of geographies
county,"Augusta County, Virginia",2023,Virginia,4.3,1.4,0.213000000,Bottom 25% of geographies
county,"Rush County, Indiana",2023,Indiana,0.7,0.0,0.213000000,Bottom 25% of geographies
county,"Jasper County, Indiana",2023,Indiana,0.7,0.1,0.101000000,Bottom 25% of geographies
county,"Harrison County, Indiana",2023,Indiana,0.9,0.5,0.101000000,Bottom 25% of geographies
county,"Custer County, Colorado",2023,Colorado,0.0,0.0,0.101000000,Bottom 25% of geographies
county,"Gloucester County, New Jersey",2023,New Jersey,10.7,7.8,0.217000000,Bottom 25% of geographies
county,"Jefferson County, West Virginia",2023,West Virginia,5.3,3.2,0.217000000,Bottom 25% of geographies
county,"Marshall County, West Virginia",2023,West Virginia,0.3,0.0,0.217000000,Bottom 25% of geographies
county,"Ottawa County, Ohio",2023,Ohio,1.1,0.8,0.105000000,Bottom 25% of geographies
county,"Wayne County, Utah",2023,Utah,0.0,0.0,0.105000000,Bottom 25% of geographies
county,"Sherburne County, Minnesota",2023,Minnesota,3.7,1.0,0.105000000,Bottom 25% of geographies
county,"Grant County, Oklahoma",2023,Oklahoma,2.1,0.2,0.221000000,Bottom 25% of geographies
county,"Maury County, Tennessee",2023,Tennessee,10.6,8.4,0.221000000,Bottom 25% of geographies
county,"Chittenden County, Vermont",2023,Vermont,2.6,0.7,0.221000000,Bottom 25% of geographies
county,"Sheridan County, Wyoming",2023,Wyoming,0.4,0.0,0.221000000,Bottom 25% of geographies
county,"Marinette County, Wisconsin",2023,Wisconsin,0.4,0.0,0.109000000,Bottom 25% of geographies
county,"Westmoreland County, Pennsylvania",2023,Pennsylvania,2.5,1.0,0.109000000,Bottom 25% of geographies
county,"Lincoln County, Maine",2023,Maine,0.5,0.2,0.109000000,Bottom 25% of geographies
county,"Tazewell County, Illinois",2023,Illinois,1.4,0.1,0.109000000,Bottom 25% of geographies
county,"Price County, Wisconsin",2023,Wisconsin,0.2,0.0,0.225000000,Bottom 25% of geographies
county,"Granite County, Montana",2023,Montana,0.7,0.0,0.225000000,Bottom 25% of geographies
county,"Atchison County, Missouri",2023,Missouri,0.4,0.1,0.225000000,Bottom 25% of geographies
county,"McLeod County, Minnesota",2023,Minnesota,0.5,0.5,0.113000000,Bottom 25% of geographies
county,"Marshall County, Minnesota",2023,Minnesota,0.3,0.3,0.113000000,Bottom 25% of geographies
county,"Franklin County, Nebraska",2023,Nebraska,0.2,0.0,0.113000000,Bottom 25% of geographies
county,"Elbert County, Colorado",2023,Colorado,0.5,0.8,0.001000000,Bottom 25% of geographies
county,"Petroleum County, Montana",2023,Montana,0.0,0.0,0.001000000,Bottom 25% of geographies
county,"Monroe County, Illinois",2023,Illinois,0.6,0.2,0.001000000,Bottom 25% of geographies
county,"Pipestone County, Minnesota",2023,Minnesota,1.9,1.1,0.229000000,Bottom 25% of geographies
county,"Marquette County, Michigan",2023,Michigan,1.5,0.2,0.229000000,Bottom 25% of geographies
county,"Livingston County, New York",2023,New York,1.9,0.3,0.229000000,Bottom 25% of geographies
county,"Douglas County, Minnesota",2023,Minnesota,0.5,0.0,0.117000000,Bottom 25% of geographies
county,"Ralls County, Missouri",2023,Missouri,1.9,0.8,0.117000000,Bottom 25% of geographies
county,"Clinton County, Illinois",2023,Illinois,3.2,0.4,0.117000000,Bottom 25% of geographies
county,"Putnam County, Illinois",2023,Illinois,0.2,0.0,0.005000000,Bottom 25% of geographies
county,"Piatt County, Illinois",2023,Illinois,1.6,0.6,0.005000000,Bottom 25% of geographies
county,"Stanton County, Nebraska",2023,Nebraska,0.2,0.0,0.005000000,Bottom 25% of geographies
county,"Iowa County, Wisconsin",2023,Wisconsin,0.8,0.1,0.005000000,Bottom 25% of geographies
county,"Schuyler County, Missouri",2023,Missouri,0.1,0.0,0.233000000,Bottom 25% of geographies
county,"Bristol Bay Borough, Alaska",2023,Alaska,0.6,0.0,0.233000000,Bottom 25% of geographies
county,"Hickman County, Kentucky",2023,Kentucky,9.2,6.5,0.233000000,Bottom 25% of geographies
county,"Pembina County, North Dakota",2023,North Dakota,1.0,0.0,0.121000000,Bottom 25% of geographies
county,"Hutchinson County, South Dakota",2023,South Dakota,0.1,0.0,0.121000000,Bottom 25% of geographies
county,"Jefferson County, Idaho",2023,Idaho,0.1,0.0,0.121000000,Bottom 25% of geographies
county,"St. Croix County, Wisconsin",2023,Wisconsin,0.7,0.1,0.009000000,Bottom 25% of geographies
county,"Cedar County, Iowa",2023,Iowa,0.5,0.1,0.009000000,Bottom 25% of geographies
county,"Posey County, Indiana",2023,Indiana,0.7,0.5,0.009000000,Bottom 25% of geographies
county,"Yellow Medicine County, Minnesota",2023,Minnesota,0.7,0.0,0.237000000,Bottom 25% of geographies
county,"Campbell County, Wyoming",2023,Wyoming,0.3,0.0,0.237000000,Bottom 25% of geographies
county,"Livingston County, Kentucky",2023,Kentucky,0.3,0.1,0.237000000,Bottom 25% of geographies
county,"Rockbridge County, Virginia",2023,Virginia,4.0,2.2,0.125000000,Bottom 25% of geographies
county,"Thomas County, Kansas",2023,Kansas,1.3,0.0,0.125000000,Bottom 25% of geographies
county,"Mason County, Illinois",2023,Illinois,0.9,0.3,0.125000000,Bottom 25% of geographies
county,"Botetourt County, Virginia",2023,Virginia,2.4,1.7,0.013000000,Bottom 25% of geographies
county,"Slope County, North Dakota",2023,North Dakota,0.0,0.0,0.013000000,Bottom 25% of geographies
county,"Foster County, North Dakota",2023,North Dakota,0.4,0.0,0.013000000,Bottom 25% of geographies
county,"Fairfax County, Virginia",2023,Virginia,9.8,6.7,0.241000000,Bottom 25% of geographies
county,"Northeastern Connecticut Planning Region, Connecticut",2023,Connecticut,1.8,1.1,0.241000000,Bottom 25% of geographies
county,"Pike County, Pennsylvania",2023,Pennsylvania,6.6,5.2,0.241000000,Bottom 25% of geographies
county,"Hamilton County, Iowa",2023,Iowa,1.2,0.2,0.129000000,Bottom 25% of geographies
county,"Taylor County, Iowa",2023,Iowa,0.1,0.0,0.129000000,Bottom 25% of geographies
county,"Mitchell County, Kansas",2023,Kansas,0.2,0.0,0.129000000,Bottom 25% of geographies
county,"Union County, Ohio",2023,Ohio,2.4,0.9,0.017000000,Bottom 25% of geographies
county,"Andrew County, Missouri",2023,Missouri,0.9,0.7,0.017000000,Bottom 25% of geographies
county,"Williamson County, Tennessee",2023,Tennessee,3.8,2.9,0.017000000,Bottom 25% of geographies
county,"Callaway County, Missouri",2023,Missouri,3.4,1.1,0.245000000,Bottom 25% of geographies
county,"Warren County, New Jersey",2023,New Jersey,5.5,3.7,0.245000000,Bottom 25% of geographies
county,"Columbia County, Oregon",2023,Oregon,0.6,0.6,0.245000000,Bottom 25% of geographies
county,"Dukes County, Massachusetts",2023,Massachusetts,3.3,1.5,0.133000000,Bottom 25% of geographies
county,"Roanoke County, Virginia",2023,Virginia,6.4,3.4,0.133000000,Bottom 25% of geographies
county,"Bristol County, Rhode Island",2023,Rhode Island,1.1,0.3,0.133000000,Bottom 25% of geographies
county,"Bremer County, Iowa",2023,Iowa,1.1,0.1,0.021000000,Bottom 25% of geographies
county,"Deuel County, South Dakota",2023,South Dakota,0.3,0.0,0.021000000,Bottom 25% of geographies
county,"Houston County, Minnesota",2023,Minnesota,0.4,0.0,0.021000000,Bottom 25% of geographies
county,"Gasconade County, Missouri",2023,Missouri,0.9,0.2,0.249000000,Bottom 25% of geographies
county,"Emmet County, Iowa",2023,Iowa,2.2,0.2,0.249000000,Bottom 25% of geographies
county,"Woodson County, Kansas",2023,Kansas,0.1,0.0,0.249000000,Bottom 25% of geographies
county,"Cass County, North Dakota",2023,North Dakota,6.5,1.0,0.249000000,Bottom 25% of geographies
county,"McIntosh County, North Dakota",2023,North Dakota,0.1,0.0,0.137000000,Bottom 25% of geographies
county,"Ottawa County, Michigan",2023,Michigan,1.6,0.5,0.137000000,Bottom 25% of geographies
county,"Valley County, Idaho",2023,Idaho,0.1,0.0,0.137000000,Bottom 25% of geographies
county,"Porter County, Indiana",2023,Indiana,4.2,2.4,0.137000000,Bottom 25% of geographies
county,"Sargent County, North Dakota",2023,North Dakota,2.7,0.5,0.025000000,Bottom 25% of geographies
county,"Renville County, North Dakota",2023,North Dakota,0.0,0.0,0.025000000,Bottom 25% of geographies
county,"Delaware County, Iowa",2023,Iowa,0.0,0.0,0.025000000,Bottom 25% of geographies
county,"Defiance County, Ohio",2023,Ohio,1.7,0.6,0.253000000,Bottom 25% of geographies
county,"Albany County, Wyoming",2023,Wyoming,1.2,0.0,0.253000000,Bottom 25% of geographies
county,"Rockingham County, Virginia",2023,Virginia,2.5,0.6,0.253000000,Bottom 25% of geographies
county,"Carroll County, New Hampshire",2023,New Hampshire,0.5,0.1,0.141000000,Bottom 25% of geographies
county,"Lamoille County, Vermont",2023,Vermont,1.1,0.1,0.141000000,Bottom 25% of geographies
county,"Cumberland County, Maine",2023,Maine,3.3,0.7,0.141000000,Bottom 25% of geographies
county,"Gosper County, Nebraska",2023,Nebraska,0.0,0.0,0.029000000,Bottom 25% of geographies
county,"Shelby County, Iowa",2023,Iowa,0.5,0.0,0.029000000,Bottom 25% of geographies
county,"Lyon County, Iowa",2023,Iowa,0.3,0.0,0.029000000,Bottom 25% of geographies
county,"Belknap County, New Hampshire",2023,New Hampshire,0.6,0.3,0.145000000,Bottom 25% of geographies
county,"Golden Valley County, Montana",2023,Montana,0.7,0.7,0.145000000,Bottom 25% of geographies
county,"Morrison County, Minnesota",2023,Minnesota,0.3,0.3,0.145000000,Bottom 25% of geographies
county,"Boone County, Indiana",2023,Indiana,2.4,1.3,0.033000000,Bottom 25% of geographies
county,"King William County, Virginia",2023,Virginia,15.3,12.9,0.033000000,Bottom 25% of geographies
county,"Butler County, Iowa",2023,Iowa,0.2,0.0,0.033000000,Bottom 25% of geographies
county,"Preble County, Ohio",2023,Ohio,0.8,0.4,0.033000000,Bottom 25% of geographies
county,"Dakota County, Minnesota",2023,Minnesota,7.3,2.9,0.149000000,Bottom 25% of geographies
county,"Shiawassee County, Michigan",2023,Michigan,0.6,0.2,0.149000000,Bottom 25% of geographies
county,"Morrow County, Ohio",2023,Ohio,0.5,0.1,0.149000000,Bottom 25% of geographies
county,"McCook County, South Dakota",2023,South Dakota,0.3,0.0,0.037000000,Bottom 25% of geographies
county,"Spencer County, Indiana",2023,Indiana,0.6,0.2,0.037000000,Bottom 25% of geographies
county,"Gove County, Kansas",2023,Kansas,0.2,0.0,0.037000000,Bottom 25% of geographies
county,"Warren County, Pennsylvania",2023,Pennsylvania,0.8,0.0,0.153000000,Bottom 25% of geographies
county,"San Juan County, Washington",2023,Washington,0.3,0.0,0.153000000,Bottom 25% of geographies
county,"Lower Connecticut River Valley Planning Region, Connecticut",2023,Connecticut,5.1,2.9,0.153000000,Bottom 25% of geographies
county,"Republic County, Kansas",2023,Kansas,0.6,0.5,0.041000000,Bottom 25% of geographies
county,"Griggs County, North Dakota",2023,North Dakota,1.2,0.0,0.041000000,Bottom 25% of geographies
county,"Clinton County, Michigan",2023,Michigan,1.7,0.8,0.041000000,Bottom 25% of geographies
county,"Grand County, Colorado",2023,Colorado,0.4,0.0,0.157000000,Bottom 25% of geographies
county,"Morris County, Kansas",2023,Kansas,0.2,0.0,0.157000000,Bottom 25% of geographies
county,"Scott County, Kentucky",2023,Kentucky,4.8,4.2,0.157000000,Bottom 25% of geographies
county,"Ida County, Iowa",2023,Iowa,0.9,0.3,0.045000000,Bottom 25% of geographies
county,"Van Wert County, Ohio",2023,Ohio,0.7,0.3,0.045000000,Bottom 25% of geographies
county,"Stanley County, South Dakota",2023,South Dakota,0.1,0.0,0.045000000,Bottom 25% of geographies
county,"Washington County, Vermont",2023,Vermont,0.9,0.4,0.161000000,Bottom 25% of geographies
county,"Langlade County, Wisconsin",2023,Wisconsin,0.5,0.0,0.161000000,Bottom 25% of geographies
county,"Martin County, Indiana",2023,Indiana,0.2,0.0,0.161000000,Bottom 25% of geographies
county,"Judith Basin County, Montana",2023,Montana,0.0,0.0,0.049000000,Bottom 25% of geographies
county,"Wyandot County, Ohio",2023,Ohio,0.2,0.3,0.049000000,Bottom 25% of geographies
county,"De Witt County, Illinois",2023,Illinois,1.0,0.0,0.049000000,Bottom 25% of geographies
county,"Washington County, Pennsylvania",2023,Pennsylvania,3.2,1.4,0.165000000,Bottom 25% of geographies
county,"Hamilton County, New York",2023,New York,1.0,0.0,0.165000000,Bottom 25% of geographies
county,"Goodhue County, Minnesota",2023,Minnesota,1.6,0.0,0.165000000,Bottom 25% of geographies
county,"Steuben County, Indiana",2023,Indiana,0.8,0.1,0.165000000,Bottom 25% of geographies
county,"Door County, Wisconsin",2023,Wisconsin,0.7,0.0,0.053000000,Bottom 25% of geographies
county,"King George County, Virginia",2023,Virginia,15.7,14.1,0.053000000,Bottom 25% of geographies
county,"Wells County, Indiana",2023,Indiana,1.1,0.3,0.053000000,Bottom 25% of geographies
county,"Teton County, Wyoming",2023,Wyoming,0.6,0.0,0.169000000,Bottom 25% of geographies
county,"Fayette County, Georgia",2023,Georgia,25.5,22.9,0.169000000,Bottom 25% of geographies
county,"Warren County, Missouri",2023,Missouri,2.1,1.0,0.169000000,Bottom 25% of geographies
county,"Rappahannock County, Virginia",2023,Virginia,4.8,1.6,0.057000000,Bottom 25% of geographies
county,"Antrim County, Michigan",2023,Michigan,0.4,0.0,0.057000000,Bottom 25% of geographies
county,"Nemaha County, Kansas",2023,Kansas,0.6,0.1,0.057000000,Bottom 25% of geographies
county,"Ohio County, Indiana",2023,Indiana,0.4,0.5,0.173000000,Bottom 25% of geographies
county,"Ellsworth County, Kansas",2023,Kansas,3.1,0.0,0.173000000,Bottom 25% of geographies
county,"Stevens County, Minnesota",2023,Minnesota,1.8,0.0,0.173000000,Bottom 25% of geographies
county,"Johnson County, Kansas",2023,Kansas,4.9,1.9,0.061000000,Bottom 25% of geographies
county,"Audubon County, Iowa",2023,Iowa,0.3,0.0,0.061000000,Bottom 25% of geographies
county,"Stillwater County, Montana",2023,Montana,0.1,0.0,0.061000000,Bottom 25% of geographies
county,"Sac County, Iowa",2023,Iowa,0.6,0.2,0.061000000,Bottom 25% of geographies
county,"Tooele County, Utah",2023,Utah,0.8,0.0,0.177000000,Bottom 25% of geographies
county,"Shawano County, Wisconsin",2023,Wisconsin,0.6,0.0,0.177000000,Bottom 25% of geographies
county,"Clay County, Texas",2023,Texas,1.1,1.1,0.177000000,Bottom 25% of geographies
county,"Saratoga County, New York",2023,New York,1.6,0.7,0.065000000,Bottom 25% of geographies
county,"Hodgeman County, Kansas",2023,Kansas,0.1,0.0,0.065000000,Bottom 25% of geographies
county,"Garfield County, Montana",2023,Montana,1.0,0.0,0.065000000,Bottom 25% of geographies
county,"Marshall County, Kansas",2023,Kansas,0.7,0.1,0.181000000,Bottom 25% of geographies
county,"Susquehanna County, Pennsylvania",2023,Pennsylvania,0.2,0.1,0.181000000,Bottom 25% of geographies
county,"Anoka County, Minnesota",2023,Minnesota,8.3,3.3,0.181000000,Bottom 25% of geographies
county,"Osborne County, Kansas",2023,Kansas,0.4,0.0,0.069000000,Bottom 25% of geographies
county,"Lincoln County, Minnesota",2023,Minnesota,0.2,0.0,0.069000000,Bottom 25% of geographies
county,"Le Sueur County, Minnesota",2023,Minnesota,0.9,0.2,0.069000000,Bottom 25% of geographies
county,"Daggett County, Utah",2023,Utah,0.0,0.0,0.185000000,Bottom 25% of geographies
county,"Lyon County, Kentucky",2023,Kentucky,6.9,4.7,0.185000000,Bottom 25% of geographies
county,"Grant County, Arkansas",2023,Arkansas,2.6,0.8,0.185000000,Bottom 25% of geographies
county,"Turner County, South Dakota",2023,South Dakota,0.8,0.0,0.073000000,Bottom 25% of geographies
county,"Vilas County, Wisconsin",2023,Wisconsin,0.3,0.1,0.073000000,Bottom 25% of geographies
county,"Fauquier County, Virginia",2023,Virginia,6.3,4.8,0.073000000,Bottom 25% of geographies
county,"Fond du Lac County, Wisconsin",2023,Wisconsin,1.7,0.3,0.189000000,Bottom 25% of geographies
county,"Taylor County, Wisconsin",2023,Wisconsin,0.3,0.0,0.189000000,Bottom 25% of geographies
county,"Brown County, Kansas",2023,Kansas,1.4,1.6,0.189000000,Bottom 25% of geographies
county,"Grundy County, Illinois",2023,Illinois,2.1,1.5,0.077000000,Bottom 25% of geographies
county,"Antelope County, Nebraska",2023,Nebraska,0.9,0.0,0.077000000,Bottom 25% of geographies
county,"Putnam County, West Virginia",2023,West Virginia,0.7,0.7,0.077000000,Bottom 25% of geographies
county,"Burnett County, Wisconsin",2023,Wisconsin,0.8,0.2,0.193000000,Bottom 25% of geographies
county,"Ada County, Idaho",2023,Idaho,1.3,0.4,0.193000000,Bottom 25% of geographies
county,"Lewis County, New York",2023,New York,0.9,0.1,0.193000000,Bottom 25% of geographies
county,"Furnas County, Nebraska",2023,Nebraska,0.3,0.0,0.193000000,Bottom 25% of geographies
county,"Mills County, Iowa",2023,Iowa,0.4,0.0,0.081000000,Bottom 25% of geographies
county,"Oliver County, North Dakota",2023,North Dakota,0.0,0.0,0.081000000,Bottom 25% of geographies
county,"Lake County, Minnesota",2023,Minnesota,0.4,0.0,0.081000000,Bottom 25% of geographies
county,"King and Queen County, Virginia",2023,Virginia,23.8,18.4,0.197000000,Bottom 25% of geographies
county,"Cherokee County, Georgia",2023,Georgia,7.2,4.7,0.197000000,Bottom 25% of geographies
county,"Christian County, Illinois",2023,Illinois,2.6,0.2,0.197000000,Bottom 25% of geographies
county,"Bedford County, Virginia",2023,Virginia,6.0,5.0,0.085000000,Bottom 25% of geographies
county,"Howard County, Iowa",2023,Iowa,0.1,0.0,0.085000000,Bottom 25% of geographies
county,"Mitchell County, Iowa",2023,Iowa,0.4,0.0,0.085000000,Bottom 25% of geographies
county,"Stark County, Illinois",2023,Illinois,1.0,0.4,0.058000000,Bottom 25% of geographies
county,"Roberts County, Texas",2023,Texas,0.3,0.4,0.058000000,Bottom 25% of geographies
county,"Fluvanna County, Virginia",2023,Virginia,12.6,10.9,0.058000000,Bottom 25% of geographies
county,"Charles County, Maryland",2023,Maryland,49.2,47.3,0.174000000,Bottom 25% of geographies
county,"Perry County, Pennsylvania",2023,Pennsylvania,0.8,0.2,0.174000000,Bottom 25% of geographies
county,"Meade County, South Dakota",2023,South Dakota,2.0,0.8,0.174000000,Bottom 25% of geographies
county,"Pitkin County, Colorado",2023,Colorado,0.5,0.0,0.062000000,Bottom 25% of geographies
county,"Plymouth County, Iowa",2023,Iowa,2.4,0.0,0.062000000,Bottom 25% of geographies
county,"Greeley County, Nebraska",2023,Nebraska,0.6,0.0,0.062000000,Bottom 25% of geographies
county,"Lincoln County, Wisconsin",2023,Wisconsin,0.5,0.2,0.178000000,Bottom 25% of geographies
county,"Eaton County, Michigan",2023,Michigan,7.0,3.5,0.178000000,Bottom 25% of geographies
county,"Bullitt County, Kentucky",2023,Kentucky,1.2,0.3,0.178000000,Bottom 25% of geographies
county,"McLean County, North Dakota",2023,North Dakota,0.2,0.0,0.066000000,Bottom 25% of geographies
county,"Buchanan County, Iowa",2023,Iowa,0.7,0.0,0.066000000,Bottom 25% of geographies
county,"Juab County, Utah",2023,Utah,0.7,0.3,0.066000000,Bottom 25% of geographies
county,"La Crosse County, Wisconsin",2023,Wisconsin,1.5,0.3,0.182000000,Bottom 25% of geographies
county,"Gregory County, South Dakota",2023,South Dakota,1.0,0.2,0.182000000,Bottom 25% of geographies
county,"Rice County, Kansas",2023,Kansas,1.9,0.6,0.182000000,Bottom 25% of geographies
county,"Forsyth County, Georgia",2023,Georgia,4.1,2.9,0.070000000,Bottom 25% of geographies
county,"Polk County, Wisconsin",2023,Wisconsin,0.3,0.1,0.070000000,Bottom 25% of geographies
county,"Traill County, North Dakota",2023,North Dakota,0.9,0.0,0.070000000,Bottom 25% of geographies
county,"Dawson County, Georgia",2023,Georgia,1.6,0.8,0.186000000,Bottom 25% of geographies
county,"Dolores County, Colorado",2023,Colorado,0.0,0.0,0.186000000,Bottom 25% of geographies
county,"Doniphan County, Kansas",2023,Kansas,3.1,0.3,0.186000000,Bottom 25% of geographies
county,"Dane County, Wisconsin",2023,Wisconsin,5.1,1.6,0.186000000,Bottom 25% of geographies
county,"Butler County, Nebraska",2023,Nebraska,0.3,0.1,0.074000000,Bottom 25% of geographies
county,"Whitley County, Indiana",2023,Indiana,0.2,0.0,0.074000000,Bottom 25% of geographies
county,"Warren County, Iowa",2023,Iowa,0.7,0.1,0.074000000,Bottom 25% of geographies
county,"Bon Homme County, South Dakota",2023,South Dakota,1.9,0.0,0.190000000,Bottom 25% of geographies
county,"El Dorado County, California",2023,California,0.9,0.6,0.190000000,Bottom 25% of geographies
county,"McLean County, Illinois",2023,Illinois,8.4,3.9,0.190000000,Bottom 25% of geographies
county,"Jackson County, Iowa",2023,Iowa,0.8,0.0,0.078000000,Bottom 25% of geographies
county,"Sarpy County, Nebraska",2023,Nebraska,4.1,2.6,0.078000000,Bottom 25% of geographies
county,"Gallatin County, Montana",2023,Montana,0.5,0.3,0.078000000,Bottom 25% of geographies
county,"Humboldt County, Iowa",2023,Iowa,0.3,0.0,0.194000000,Bottom 25% of geographies
county,"Linn County, Iowa",2023,Iowa,5.8,2.1,0.194000000,Bottom 25% of geographies
county,"Hot Springs County, Wyoming",2023,Wyoming,0.0,0.0,0.194000000,Bottom 25% of geographies
county,"Benzie County, Michigan",2023,Michigan,0.5,0.2,0.082000000,Bottom 25% of geographies
county,"Carroll County, Indiana",2023,Indiana,0.7,0.0,0.082000000,Bottom 25% of geographies
county,"Elk County, Pennsylvania",2023,Pennsylvania,0.8,0.1,0.082000000,Bottom 25% of geographies
county,"Carroll County, Iowa",2023,Iowa,0.8,0.4,0.082000000,Bottom 25% of geographies
county,"Golden Valley County, North Dakota",2023,North Dakota,0.1,0.0,0.198000000,Bottom 25% of geographies
county,"Lincoln County, Missouri",2023,Missouri,1.9,1.3,0.198000000,Bottom 25% of geographies
county,"Jerauld County, South Dakota",2023,South Dakota,0.0,0.0,0.198000000,Bottom 25% of geographies
county,"Jackson County, Minnesota",2023,Minnesota,0.6,0.1,0.086000000,Bottom 25% of geographies
county,"Currituck County, North Carolina",2023,North Carolina,5.1,5.7,0.086000000,Bottom 25% of geographies
county,"Terrell County, Texas",2023,Texas,0.0,0.0,0.086000000,Bottom 25% of geographies
county,"Adams County, Idaho",2023,Idaho,0.2,0.2,0.202000000,Bottom 25% of geographies
county,"Bear Lake County, Idaho",2023,Idaho,0.3,0.0,0.202000000,Bottom 25% of geographies
county,"Loup County, Nebraska",2023,Nebraska,0.0,0.0,0.202000000,Bottom 25% of geographies
county,"Union County, Indiana",2023,Indiana,0.6,0.5,0.090000000,Bottom 25% of geographies
county,"Lake County, South Dakota",2023,South Dakota,0.5,0.0,0.090000000,Bottom 25% of geographies
county,"Hendricks County, Indiana",2023,Indiana,9.1,6.4,0.090000000,Bottom 25% of geographies
county,"Ripley County, Indiana",2023,Indiana,0.2,0.2,0.206000000,Bottom 25% of geographies
county,"Douglas County, Nevada",2023,Nevada,0.1,0.0,0.206000000,Bottom 25% of geographies
county,"Orange County, Vermont",2023,Vermont,0.4,0.3,0.094000000,Bottom 25% of geographies
county,"Ransom County, North Dakota",2023,North Dakota,0.9,0.1,0.094000000,Bottom 25% of geographies
county,"Clay County, Nebraska",2023,Nebraska,0.7,0.0,0.094000000,Bottom 25% of geographies
county,"Adams County, Pennsylvania",2023,Pennsylvania,1.9,0.9,0.210000000,Bottom 25% of geographies
county,"Campbell County, Kentucky",2023,Kentucky,2.8,0.5,0.210000000,Bottom 25% of geographies
county,"Grant County, North Dakota",2023,North Dakota,0.1,0.0,0.210000000,Bottom 25% of geographies
county,"Madison County, Montana",2023,Montana,0.0,0.0,0.098000000,Bottom 25% of geographies
county,"Henry County, Ohio",2023,Ohio,0.6,0.1,0.098000000,Bottom 25% of geographies
county,"Murray County, Minnesota",2023,Minnesota,0.6,0.1,0.098000000,Bottom 25% of geographies
county,"Rich County, Utah",2023,Utah,0.0,0.0,0.214000000,Bottom 25% of geographies
county,"Mineral County, West Virginia",2023,West Virginia,1.8,0.9,0.214000000,Bottom 25% of geographies
county,"Monmouth County, New Jersey",2023,New Jersey,6.2,3.5,0.214000000,Bottom 25% of geographies
county,"Cass County, Iowa",2023,Iowa,0.9,0.1,0.214000000,Bottom 25% of geographies
county,"Meeker County, Minnesota",2023,Minnesota,0.2,0.1,0.102000000,Bottom 25% of geographies
county,"Lincoln County, Kansas",2023,Kansas,0.2,0.0,0.102000000,Bottom 25% of geographies
county,"Hooker County, Nebraska",2023,Nebraska,1.8,0.0,0.102000000,Bottom 25% of geographies
county,"Sagadahoc County, Maine",2023,Maine,0.5,0.2,0.102000000,Bottom 25% of geographies
county,"Fayette County, Iowa",2023,Iowa,0.8,0.1,0.218000000,Bottom 25% of geographies
county,"Ringgold County, Iowa",2023,Iowa,0.2,0.0,0.218000000,Bottom 25% of geographies
county,"Hancock County, Maine",2023,Maine,0.9,0.1,0.218000000,Bottom 25% of geographies
county,"Portage County, Wisconsin",2023,Wisconsin,0.8,0.2,0.106000000,Bottom 25% of geographies
county,"Chippewa County, Wisconsin",2023,Wisconsin,1.6,0.1,0.106000000,Bottom 25% of geographies
